x_0_landmark,y_0_landmark,z_0_landmark,x_1_landmark,y_1_landmark,z_1_landmark,x_2_landmark,y_2_landmark,z_2_landmark,x_3_landmark,y_3_landmark,z_3_landmark,x_4_landmark,y_4_landmark,z_4_landmark,x_5_landmark,y_5_landmark,z_5_landmark,x_6_landmark,y_6_landmark,z_6_landmark,x_7_landmark,y_7_landmark,z_7_landmark,x_8_landmark,y_8_landmark,z_8_landmark,x_9_landmark,y_9_landmark,z_9_landmark,x_10_landmark,y_10_landmark,z_10_landmark,x_11_landmark,y_11_landmark,z_11_landmark,x_12_landmark,y_12_landmark,z_12_landmark,x_13_landmark,y_13_landmark,z_13_landmark,x_14_landmark,y_14_landmark,z_14_landmark,x_15_landmark,y_15_landmark,z_15_landmark,x_16_landmark,y_16_landmark,z_16_landmark,x_17_landmark,y_17_landmark,z_17_landmark,x_18_landmark,y_18_landmark,z_18_landmark,x_19_landmark,y_19_landmark,z_19_landmark,x_20_landmark,y_20_landmark,z_20_landmark,x_21_landmark,y_21_landmark,z_21_landmark,x_22_landmark,y_22_landmark,z_22_landmark,x_23_landmark,y_23_landmark,z_23_landmark,x_24_landmark,y_24_landmark,z_24_landmark,x_25_landmark,y_25_landmark,z_25_landmark,x_26_landmark,y_26_landmark,z_26_landmark,x_27_landmark,y_27_landmark,z_27_landmark,x_28_landmark,y_28_landmark,z_28_landmark,x_29_landmark,y_29_landmark,z_29_landmark,x_30_landmark,y_30_landmark,z_30_landmark,x_31_landmark,y_31_landmark,z_31_landmark,x_32_landmark,y_32_landmark,z_32_landmark,category
0.3850877583026886,0.7025278210639954,-0.004813328385353088,0.3640443682670593,0.7052839994430542,-0.03144286200404167,0.36166495084762573,0.7007719278335571,-0.03141540288925171,0.3592463731765747,0.696248471736908,-0.031453050673007965,0.3645445704460144,0.7059332728385925,0.012566638179123402,0.36261147260665894,0.7021842002868652,0.012576385401189327,0.36053818464279175,0.6984413266181946,0.012642720714211464,0.34788811206817627,0.6494523882865906,-0.10743282735347748,0.34951281547546387,0.6530617475509644,0.09662226587533951,0.3908350467681885,0.6719098091125488,-0.026315612718462944,0.3921562731266022,0.6731011867523193,0.032787568867206573,0.37851154804229736,0.5547909736633301,-0.15813367068767548,0.38245898485183716,0.534285306930542,0.18223005533218384,0.2715798020362854,0.7512481212615967,-0.3328627347946167,0.2823977768421173,0.6947964429855347,0.2641039490699768,0.141559898853302,0.8853631615638733,-0.2974894344806671,0.1878792643547058,0.8169052600860596,0.09399525076150894,0.11108975857496262,0.9004705548286438,-0.3463206887245178,0.14725050330162048,0.8410877585411072,0.0911082848906517,0.10522022843360901,0.8902098536491394,-0.30104702711105347,0.14297518134117126,0.8455705046653748,0.05025429278612137,0.11622780561447144,0.8859474062919617,-0.28072723746299744,0.1529790759086609,0.8440008163452148,0.0739193707704544,0.6085001826286316,0.12001735717058182,-0.15314888954162598,0.6026334166526794,0.1336100697517395,0.1534893959760666,0.6938109993934631,0.5206711292266846,-0.11432786285877228,0.6823010444641113,0.5039971470832825,0.15491341054439545,0.8568254113197327,0.8025594353675842,-0.082917720079422,0.8355681896209717,0.7684662938117981,0.24005594849586487,0.8983272910118103,0.8510749340057373,-0.08939837664365768,0.8700501918792725,0.8116472363471985,0.24152301251888275,0.7818808555603027,0.9306164979934692,-0.21582457423210144,0.7634751796722412,0.9046037793159485,0.16508060693740845,downdog
0.47027161717414856,0.6921480298042297,-0.6038511395454407,0.4458078145980835,0.7057549953460693,-0.6242714524269104,0.43768444657325745,0.7001402378082275,-0.6243566870689392,0.4296413064002991,0.694387674331665,-0.6246656775474548,0.4659274220466614,0.7241221070289612,-0.636083722114563,0.4727208912372589,0.7338534593582153,-0.6358068585395813,0.4788890779018402,0.7440844774246216,-0.6361146569252014,0.4232383668422699,0.6955066919326782,-0.5460613965988159,0.4785192608833313,0.7736733555793762,-0.6034257411956787,0.4666840732097626,0.6626664400100708,-0.5579972863197327,0.49117305874824524,0.6798000931739807,-0.5743016004562378,0.4118373990058899,0.5863790512084961,-0.4044685661792755,0.5646419525146484,0.782859742641449,-0.43084242939949036,0.4034271538257599,0.4393996000289917,-0.29103174805641174,0.5660809278488159,0.6255813837051392,-0.371808797121048,0.3954356014728546,0.6234403252601624,-0.24848511815071106,0.4455484449863434,0.6683117151260376,-0.4160303473472595,0.3868141174316406,0.6650248169898987,-0.25741061568260193,0.41259875893592834,0.7016142010688782,-0.45304006338119507,0.38273975253105164,0.6868646740913391,-0.25278979539871216,0.4091152846813202,0.7178069353103638,-0.42182835936546326,0.3871995508670807,0.6807593703269958,-0.24028253555297852,0.4159086346626282,0.7166411280632019,-0.40851277112960815,0.5941124558448792,0.3868715167045593,-0.014635724946856499,0.696615993976593,0.5078219771385193,0.014991658739745617,0.6235433220863342,0.41209590435028076,0.19331805408000946,0.7629150152206421,0.544507622718811,0.14249955117702484,0.7056545615196228,0.5506302118301392,0.4547615349292755,0.740144670009613,0.6488354206085205,0.3792012631893158,0.7045012712478638,0.5989770889282227,0.490763783454895,0.7362515330314636,0.6450219750404358,0.4168953001499176,0.7779839634895325,0.5697755217552185,0.5409533381462097,0.7640871405601501,0.6393652558326721,0.46705931425094604,downdog
0.45795968174934387,0.6116242408752441,-0.05605829134583473,0.4455597400665283,0.6262062788009644,-0.0633053183555603,0.44458162784576416,0.626343309879303,-0.0631491169333458,0.4430871903896332,0.6262247562408447,-0.06311662495136261,0.44577938318252563,0.6242108345031738,-0.033736418932676315,0.44550997018814087,0.6234954595565796,-0.033524882048368454,0.44467252492904663,0.6225858926773071,-0.03335915878415108,0.43915849924087524,0.620274007320404,-0.06626559793949127,0.4403001666069031,0.6189605593681335,0.07305542379617691,0.4625149667263031,0.5927927494049072,-0.051481664180755615,0.46496784687042236,0.5906511545181274,-0.011638950556516647,0.45737379789352417,0.5388650298118591,-0.10211075097322464,0.45732665061950684,0.5524674654006958,0.1586945801973343,0.3478124141693115,0.6806451082229614,-0.2152847796678543,0.36401239037513733,0.6646842360496521,0.20733417570590973,0.21339231729507446,0.8177002668380737,-0.2133283168077469,0.2203403115272522,0.8032143115997314,0.0572914183139801,0.1861063539981842,0.8329218626022339,-0.2356671541929245,0.19466744363307953,0.795772910118103,0.05849841609597206,0.1744457483291626,0.8303846120834351,-0.19329556822776794,0.19270405173301697,0.8011230826377869,0.017489470541477203,0.18282122910022736,0.8235993385314941,-0.1964583694934845,0.19992665946483612,0.8287892937660217,0.0386771559715271,0.6538215279579163,0.2906101644039154,-0.08936711400747299,0.6488128900527954,0.29675915837287903,0.08952917158603668,0.7603760957717896,0.49514758586883545,0.018352342769503593,0.7501835227012634,0.4808551073074341,0.22493630647659302,0.8299232721328735,0.7375406622886658,0.12727202475070953,0.8113880157470703,0.7118655443191528,0.3443683087825775,0.8562845587730408,0.7723591327667236,0.13271071016788483,0.8260313868522644,0.7321882843971252,0.3508033752441406,0.7696501016616821,0.7965103983879089,0.02572781778872013,0.7441052794456482,0.759688138961792,0.268452912569046,downdog
0.40364646911621094,0.3844146728515625,-0.14183445274829865,0.3891375958919525,0.3911425769329071,-0.16559544205665588,0.37947723269462585,0.394303560256958,-0.1654675304889679,0.3707481026649475,0.3973008990287781,-0.1652819812297821,0.39308100938796997,0.3971788287162781,-0.18223018944263458,0.3895162343978882,0.4060172140598297,-0.18232890963554382,0.37863361835479736,0.42236408591270447,-0.18245911598205566,0.34542882442474365,0.4718981981277466,-0.20701459050178528,0.3349894881248474,0.5394042730331421,-0.281945139169693,0.37757617235183716,0.40892764925956726,-0.14988471567630768,0.3827032446861267,0.4222179055213928,-0.17010873556137085,0.39786210656166077,0.48564136028289795,-0.17847087979316711,0.3571937382221222,0.4276008903980255,-0.19417724013328552,0.48414307832717896,0.5981258749961853,-0.16233237087726593,0.4635330140590668,0.6573635339736938,-0.1585189402103424,0.5654721260070801,0.7701849341392517,-0.17135803401470184,0.5191899538040161,0.7932806015014648,-0.14026716351509094,0.6261232495307922,0.6457990407943726,-0.21537892520427704,0.5803531408309937,0.7667089700698853,-0.15071459114551544,0.6028192639350891,0.894174337387085,-0.1979655921459198,0.5940390825271606,0.7697310447692871,-0.19046124815940857,0.6078932285308838,0.6481719613075256,-0.17192412912845612,0.5498584508895874,0.7821279168128967,-0.15611548721790314,0.6547390222549438,0.32736966013908386,0.018513768911361694,0.5876163244247437,0.2865643799304962,-0.018109675496816635,0.47006645798683167,0.5034922957420349,0.16927580535411835,0.31824541091918945,0.4649784564971924,0.12487401068210602,0.4970772862434387,0.6892058253288269,0.2722300589084625,0.40315523743629456,0.5842620730400085,0.2410760223865509,0.5028469562530518,0.7110663056373596,0.28195640444755554,0.4346812665462494,0.5368279218673706,0.24541620910167694,0.5295705199241638,0.6939964890480042,0.250992089509964,0.39286699891090393,0.5896710753440857,0.2121598720550537,downdog
0.45753660798072815,0.6910274624824524,-0.142890065908432,0.4402449131011963,0.7011529207229614,-0.12992426753044128,0.42969346046447754,0.7025693655014038,-0.13007870316505432,0.4208444356918335,0.704249382019043,-0.13082347810268402,0.46208256483078003,0.703301727771759,-0.027187494561076164,0.4705843925476074,0.706572949886322,-0.02633059211075306,0.47212502360343933,0.7140527367591858,-0.02624582126736641,0.4001915156841278,0.7374413013458252,-0.12184179574251175,0.4398495852947235,0.7528268098831177,0.12316072732210159,0.43251246213912964,0.6970973014831543,-0.08965840190649033,0.4467722177505493,0.7057554721832275,0.011809335090219975,0.3953540623188019,0.7324901819229126,-0.2583977282047272,0.4113742411136627,0.6430106163024902,0.2244451940059662,0.3086029887199402,0.8251773118972778,-0.31264927983283997,0.340208500623703,0.835910439491272,0.31257134675979614,0.2082468569278717,0.9376522898674011,-0.29001742601394653,0.26039695739746094,0.9056008458137512,0.20630785822868347,0.18520721793174744,0.9379054307937622,-0.3353238105773926,0.22666646540164948,0.9056400060653687,0.22662115097045898,0.17958742380142212,0.9667352437973022,-0.2942773401737213,0.21831485629081726,0.9118605852127075,0.1893654763698578,0.187063068151474,0.924486517906189,-0.27089977264404297,0.2323940545320511,0.9058833718299866,0.18959245085716248,0.5914229154586792,0.47332707047462463,-0.10421910881996155,0.5982252955436707,0.3382028341293335,0.10454947501420975,0.6252989172935486,0.5786507725715637,0.07468543201684952,0.595870852470398,0.5861375331878662,0.22892335057258606,0.7186782360076904,0.8037609457969666,0.16353237628936768,0.6936506628990173,0.7784383296966553,0.3833332061767578,0.736220121383667,0.844454824924469,0.1637582778930664,0.7240630984306335,0.8004378080368042,0.39316946268081665,0.645075798034668,0.8648185133934021,0.0680331140756607,0.630305290222168,0.8375024199485779,0.337801069021225,downdog
0.48855236172676086,0.566511869430542,-0.0865323469042778,0.4703857898712158,0.5634534955024719,-0.08822138607501984,0.4642166793346405,0.5628364682197571,-0.08826380968093872,0.4579019844532013,0.5644618272781372,-0.08840411901473999,0.482029527425766,0.5888804197311401,-0.0856240764260292,0.48467323184013367,0.5942872762680054,-0.08535211533308029,0.48518332839012146,0.602258563041687,-0.08584179729223251,0.45718514919281006,0.602254331111908,-0.06821885704994202,0.4838119447231293,0.6281932592391968,-0.09115095436573029,0.4719831347465515,0.5390239953994751,-0.07026843726634979,0.4847783148288727,0.5460578799247742,-0.07249608635902405,0.4806011915206909,0.5921483635902405,-0.05273376405239105,0.5436170101165771,0.5467630624771118,-0.060139626264572144,0.4944460988044739,0.6886987686157227,-0.10391464084386826,0.640266478061676,0.6211124062538147,-0.06953561305999756,0.4812372326850891,0.7631513476371765,-0.1394459754228592,0.6297593116760254,0.7380133867263794,-0.07088601589202881,0.3538127541542053,0.7814350724220276,-0.18194220960140228,0.610893964767456,0.7614678144454956,-0.06213447079062462,0.3113766312599182,0.8047347068786621,-0.12063220888376236,0.6170986294746399,0.7937135100364685,-0.07302042841911316,0.4279390275478363,0.916494607925415,-0.12132436782121658,0.6299519538879395,0.7854432463645935,-0.07340390980243683,0.6832022070884705,0.4036111831665039,0.025050420314073563,0.6689555644989014,0.3363763391971588,-0.025579072535037994,0.64371657371521,0.45189812779426575,0.342037558555603,0.6486960649490356,0.47154945135116577,0.18255487084388733,0.6990716457366943,0.7240536212921143,0.38869473338127136,0.7557098865509033,0.7570716142654419,0.312491774559021,0.7047383189201355,0.7411068081855774,0.39728713035583496,0.7551891803741455,0.6719525456428528,0.3554746210575104,0.7229630947113037,0.8145871758460999,0.4148995578289032,0.7149344682693481,0.6608178019523621,0.2919180989265442,downdog
0.36402446031570435,0.7466647028923035,-0.026182251051068306,0.3465670347213745,0.757939338684082,-0.06286738812923431,0.34488189220428467,0.7571489810943604,-0.06286942213773727,0.3433745503425598,0.7563402652740479,-0.06292277574539185,0.34617021679878235,0.7567381262779236,-0.01187850721180439,0.34416067600250244,0.755162239074707,-0.011848208494484425,0.3422533869743347,0.7537209987640381,-0.01184092927724123,0.33154577016830444,0.733248233795166,-0.1635802984237671,0.33118951320648193,0.7288281917572021,0.07134499400854111,0.364226758480072,0.7279999256134033,-0.05500055477023125,0.36551135778427124,0.7267168760299683,0.0130910100415349,0.33879560232162476,0.6553860306739807,-0.23647616803646088,0.3453666567802429,0.6352545022964478,0.18136219680309296,0.2779618501663208,0.807823121547699,-0.444584459066391,0.29689720273017883,0.7700857520103455,0.2625892460346222,0.19155636429786682,0.9194502234458923,-0.4278901219367981,0.22723522782325745,0.857169508934021,0.06203310191631317,0.1627507209777832,0.9388328194618225,-0.485052227973938,0.20066136121749878,0.8680329918861389,0.05773228779435158,0.15789905190467834,0.9303143620491028,-0.44487234950065613,0.1990111768245697,0.8688528537750244,0.009126701392233372,0.16771629452705383,0.9225012063980103,-0.41316860914230347,0.20525327324867249,0.8691763281822205,0.03783291578292847,0.5262156128883362,0.3526122272014618,-0.16740062832832336,0.5244584679603577,0.347970575094223,0.16804230213165283,0.6347220540046692,0.6106328964233398,-0.1284637153148651,0.6315377354621887,0.6049241423606873,0.17628495395183563,0.7349528670310974,0.8560218214988708,-0.09564598649740219,0.7257965803146362,0.8373605012893677,0.2566441297531128,0.7620081901550293,0.8970654606819153,-0.10057912766933441,0.7517654895782471,0.8824926614761353,0.25970858335494995,0.6575448513031006,0.9172742366790771,-0.24116235971450806,0.6509067416191101,0.9049138426780701,0.17325632274150848,downdog
0.38157737255096436,0.64308100938797,-0.02830027975142002,0.364888995885849,0.6434310674667358,-0.05536121502518654,0.36365845799446106,0.6408745050430298,-0.05532443895936012,0.3621148467063904,0.6378835439682007,-0.05532016605138779,0.36466535925865173,0.644084632396698,-0.01604059897363186,0.36340633034706116,0.6420822739601135,-0.016055172309279442,0.36185312271118164,0.6395965814590454,-0.016058117151260376,0.356972873210907,0.6036502122879028,-0.1362755447626114,0.35779738426208496,0.6075210571289062,0.035418346524238586,0.3899087607860565,0.6209782958030701,-0.05047544091939926,0.3909270465373993,0.6224813461303711,0.00016146064444910735,0.38548919558525085,0.5332191586494446,-0.18390850722789764,0.3922296166419983,0.5220750570297241,0.12865810096263885,0.2901110351085663,0.6804280877113342,-0.342282772064209,0.3033553957939148,0.6467978954315186,0.23479807376861572,0.19121401011943817,0.8046827912330627,-0.298537939786911,0.22566261887550354,0.7456048130989075,0.08119186758995056,0.16048921644687653,0.8223797678947449,-0.3397422134876251,0.19657321274280548,0.7561755180358887,0.08943343162536621,0.15835639834403992,0.8134430050849915,-0.29025134444236755,0.1939549595117569,0.7611626386642456,0.03794175758957863,0.16947010159492493,0.8060358762741089,-0.27839377522468567,0.20257294178009033,0.759837806224823,0.05888708680868149,0.5923398733139038,0.23332074284553528,-0.12024641782045364,0.5858232378959656,0.22980453073978424,0.12044034153223038,0.66932612657547,0.48457732796669006,-0.03042835183441639,0.6621060967445374,0.48088517785072327,0.19604629278182983,0.75344318151474,0.7080192565917969,0.05409311130642891,0.737034797668457,0.6735005974769592,0.35318729281425476,0.7774417400360107,0.738519549369812,0.0555339939892292,0.7629680037498474,0.716387927532196,0.3643064498901367,0.6716587543487549,0.7685374021530151,-0.038758039474487305,0.664360761642456,0.7552000880241394,0.3109773099422455,downdog
0.43777841329574585,0.7479646801948547,-0.03491785004734993,0.4256734848022461,0.7523030042648315,-0.06202119216322899,0.42420244216918945,0.7512108087539673,-0.06196386367082596,0.42275726795196533,0.7500526905059814,-0.06195319443941116,0.4251958727836609,0.7522664070129395,-0.020679417997598648,0.42352306842803955,0.7512909173965454,-0.020623553544282913,0.4218776822090149,0.7503255009651184,-0.020473506301641464,0.4133773744106293,0.7338944673538208,-0.13218803703784943,0.41373491287231445,0.7336205244064331,0.0599512904882431,0.43968987464904785,0.7348910570144653,-0.05396413803100586,0.4405704140663147,0.7355059385299683,0.0018607288366183639,0.42135071754455566,0.6861758232116699,-0.17816594243049622,0.4231472611427307,0.6773411631584167,0.15588974952697754,0.35413414239883423,0.7561041116714478,-0.3536195755004883,0.3565704822540283,0.7370579242706299,0.24843059480190277,0.2626752555370331,0.8017810583114624,-0.3389246165752411,0.2864527106285095,0.777569055557251,0.061531927436590195,0.22992372512817383,0.8110098838806152,-0.3844565749168396,0.2600361704826355,0.7763056755065918,0.056516338139772415,0.22434759140014648,0.8049760460853577,-0.3466520607471466,0.25640809535980225,0.778693675994873,0.010805902071297169,0.23467189073562622,0.8026508688926697,-0.3246252238750458,0.264164537191391,0.7811175584793091,0.039633575826883316,0.5821481943130493,0.517071545124054,-0.14134137332439423,0.5757328271865845,0.5177543759346008,0.14159713685512543,0.618101179599762,0.6621354222297668,-0.09800403565168381,0.6207361817359924,0.6566666960716248,0.1943097859621048,0.7349634170532227,0.7583699226379395,0.015192879363894463,0.7218429446220398,0.7469030618667603,0.32967671751976013,0.7652510404586792,0.7652754187583923,0.019968746230006218,0.7456775903701782,0.7539912462234497,0.33695343136787415,0.690727710723877,0.7929566502571106,-0.0477396585047245,0.6851272583007812,0.7860692143440247,0.2964690923690796,downdog
0.26558995246887207,0.6417562961578369,0.08158078789710999,0.24488770961761475,0.6514967083930969,0.04506362974643707,0.24166961014270782,0.650627613067627,0.04508805274963379,0.2384025752544403,0.6492818593978882,0.044991642236709595,0.24715784192085266,0.6518427729606628,0.09470775723457336,0.24548524618148804,0.6515828967094421,0.09466496109962463,0.2436697632074356,0.6510083079338074,0.09461116790771484,0.2253432720899582,0.6325124502182007,-0.0562971867620945,0.2311173379421234,0.6353555917739868,0.1734818071126938,0.2677046060562134,0.6275625824928284,0.053152989596128464,0.2710273861885071,0.6279610395431519,0.11927293986082077,0.24756962060928345,0.5715981125831604,-0.15235745906829834,0.2826501131057739,0.5720911622047424,0.27400967478752136,0.16052226722240448,0.7252029180526733,-0.2738497853279114,0.19650684297084808,0.6853839159011841,0.3863247036933899,0.0546819269657135,0.8572611212730408,-0.20071657001972198,0.1057649627327919,0.787595808506012,0.3527383506298065,0.012133695185184479,0.8765133619308472,-0.24190959334373474,0.08066657930612564,0.7976978421211243,0.3536607027053833,0.011078331619501114,0.8707484006881714,-0.22059482336044312,0.0748249813914299,0.8022413849830627,0.3357982933521271,0.02748102694749832,0.862960696220398,-0.19320659339427948,0.08008800446987152,0.8041614890098572,0.339781790971756,0.5734977126121521,0.33126214146614075,-0.1798882931470871,0.5752458572387695,0.3428969085216522,0.18024691939353943,0.7531034350395203,0.4902610778808594,-0.17318230867385864,0.731781542301178,0.4942883253097534,0.1652408391237259,0.9158889055252075,0.6634869575500488,-0.19953352212905884,0.8995102643966675,0.6440913081169128,0.1511210948228836,0.9495154619216919,0.6931688189506531,-0.20251069962978363,0.9198235869407654,0.666435718536377,0.14644624292850494,0.8338046073913574,0.7638832926750183,-0.31037816405296326,0.81629478931427,0.7469754219055176,0.06392861902713776,downdog
